order_id,supplier_id,product_id,order_date,quantity,expected_delivery,order_status
513,20,58,2025-10-07,97,2025-10-10,Cancelled
514,9,129,2026-05-25,96,2026-06-06,Shipped
515,8,36,2024-07-17,210,2024-07-29,Confirmed
516,8,9,2025-10-23,218,2025-10-28,Shipped
517,16,143,2026-06-14,58,2026-06-22,Delivered
518,16,103,2025-01-02,285,2025-01-17,Shipped
519,3,118,2024-09-03,231,2024-09-11,Pending
520,19,70,2025-01-24,115,2025-02-07,Shipped
521,6,89,2026-03-13,85,2026-03-21,Confirmed
522,9,79,2025-07-24,264,2025-08-03,Confirmed
523,18,45,2025-03-29,98,2025-04-03,Delivered
524,4,37,2024-08-02,233,2024-08-06,Confirmed
525,8,14,2026-07-04,232,2026-07-13,Shipped
526,19,147,2024-11-29,196,2024-12-08,Delivered
527,20,7,2026-06-02,237,2026-06-12,Cancelled
528,14,37,2025-06-04,272,2025-06-11,Pending
529,16,31,2025-07-10,84,2025-07-21,Shipped
530,3,36,2025-05-06,267,2025-05-11,Delivered
531,17,58,2025-04-25,136,2025-04-30,Shipped
532,10,49,2026-01-14,108,2026-01-27,Shipped
533,20,134,2026-07-09,110,2026-07-13,Cancelled
534,9,123,2025-03-18,275,2025-03-24,Shipped
535,10,118,2025-08-26,63,2025-09-04,Confirmed
536,9,31,2024-11-30,35,2024-12-05,Pending
537,18,92,2026-05-06,299,2026-05-20,Cancelled
538,5,122,2026-05-22,39,2026-06-03,Cancelled
539,19,84,2024-10-22,191,2024-11-03,Cancelled
540,1,140,2024-09-26,237,2024-10-04,Cancelled
541,4,65,2026-03-14,175,2026-03-25,Pending
542,3,79,2025-01-05,180,2025-01-12,Cancelled
543,18,112,2025-02-11,153,2025-02-21,Shipped
544,13,50,2024-12-15,126,2024-12-24,Shipped
545,1,28,2025-02-04,9,2025-02-10,Delivered
546,8,147,2026-05-31,89,2026-06-07,Delivered
547,5,123,2026-04-18,250,2026-04-23,Confirmed
548,18,2,2026-05-29,126,2026-06-06,Delivered
549,10,91,2025-08-06,183,2025-08-11,Shipped
550,14,25,2025-11-20,163,2025-11-29,Shipped
551,6,126,2025-01-21,280,2025-01-30,Pending
552,18,22,2025-12-31,139,2026-01-09,Confirmed
553,14,75,2024-11-20,189,2024-11-30,Delivered
554,1,30,2025-12-29,229,2025-12-31,Pending
555,7,93,2026-04-07,297,2026-04-16,Delivered
556,6,61,2025-10-24,163,2025-10-30,Shipped
557,2,66,2024-10-02,120,2024-10-05,Confirmed
558,13,66,2025-06-12,40,2025-06-22,Cancelled
559,7,77,2025-07-18,192,2025-07-28,Delivered
560,4,20,2025-06-27,8,2025-06-30,Pending
561,2,54,2026-03-18,175,2026-03-31,Delivered
562,16,51,2025-08-07,296,2025-08-14,Pending
563,4,72,2025-01-15,179,2025-01-17,Delivered
564,6,1,2025-08-14,163,2025-08-16,Pending
565,4,100,2026-02-20,138,2026-03-07,Cancelled
566,6,29,2024-12-03,85,2024-12-17,Confirmed
567,18,112,2025-12-30,202,2026-01-08,Shipped
568,6,65,2025-02-19,72,2025-02-25,Confirmed
569,12,55,2025-12-25,179,2025-12-27,Pending
570,5,100,2025-05-24,235,2025-06-02,Pending
571,11,21,2025-11-08,223,2025-11-18,Confirmed
572,4,134,2024-08-20,20,2024-08-29,Confirmed
573,17,107,2024-08-27,75,2024-09-07,Pending
574,16,67,2025-12-12,294,2025-12-26,Cancelled
575,3,65,2025-12-29,23,2026-01-09,Delivered
576,9,133,2025-03-23,282,2025-04-06,Confirmed
577,11,113,2025-04-08,5,2025-04-21,Confirmed
578,10,133,2026-05-08,164,2026-05-16,Cancelled
579,15,69,2024-07-17,181,2024-07-30,Cancelled
580,3,23,2024-08-09,8,2024-08-24,Delivered
581,7,102,2026-05-13,22,2026-05-22,Confirmed
582,20,98,2025-01-14,92,2025-01-27,Confirmed
583,13,53,2026-06-03,149,2026-06-10,Shipped
584,1,77,2025-01-18,262,2025-02-02,Cancelled
585,3,139,2024-10-27,69,2024-11-02,Pending
586,9,64,2025-12-17,213,2025-12-20,Shipped
587,4,15,2025-02-03,126,2025-02-10,Cancelled
588,1,39,2025-11-05,258,2025-11-14,Shipped
589,16,51,2025-04-28,124,2025-05-08,Confirmed
590,12,71,2025-01-16,186,2025-01-25,Shipped
591,20,9,2026-06-10,61,2026-06-16,Cancelled
592,3,68,2026-01-16,40,2026-01-30,Cancelled
593,10,68,2025-02-10,38,2025-02-15,Cancelled
594,17,109,2025-06-01,156,2025-06-15,Delivered
595,11,107,2026-02-03,149,2026-02-17,Pending
596,11,47,2025-11-24,150,2025-12-02,Pending
597,17,62,2025-06-04,247,2025-06-13,Confirmed
598,16,117,2025-07-29,277,2025-08-06,Confirmed
599,11,78,2024-08-15,96,2024-08-27,Delivered
600,1,122,2024-08-26,75,2024-08-30,Pending
601,8,77,2026-03-25,209,2026-04-08,Cancelled
602,5,57,2025-12-20,261,2025-12-26,Confirmed
603,19,48,2025-09-19,260,2025-09-25,Shipped
604,17,134,2024-12-21,182,2025-01-03,Cancelled
605,9,12,2025-03-01,291,2025-03-05,Confirmed
606,6,56,2024-10-15,211,2024-10-25,Cancelled
607,13,69,2025-08-13,249,2025-08-17,Confirmed
608,15,61,2026-01-15,265,2026-01-29,Delivered
609,2,41,2025-05-17,56,2025-05-25,Delivered
610,6,56,2024-12-27,162,2025-01-04,Shipped
611,7,89,2024-10-31,260,2024-11-03,Pending
612,17,125,2025-12-08,89,2025-12-15,Delivered
613,15,110,2025-10-05,20,2025-10-12,Confirmed
614,12,137,2025-12-04,51,2025-12-06,Cancelled
615,9,77,2025-03-10,149,2025-03-22,Shipped
616,7,146,2025-10-20,92,2025-10-26,Cancelled
617,20,3,2025-08-06,224,2025-08-11,Pending
618,11,34,2026-06-27,114,2026-07-04,Shipped
619,16,100,2025-08-13,122,2025-08-20,Cancelled
620,10,146,2025-10-12,159,2025-10-26,Shipped
621,13,119,2024-12-29,24,2025-01-09,Delivered
622,5,30,2025-09-25,37,2025-09-29,Shipped
623,13,87,2025-12-12,277,2025-12-24,Pending
624,2,46,2025-07-13,119,2025-07-15,Confirmed
625,4,58,2025-08-22,189,2025-09-02,Shipped
626,14,26,2024-08-11,186,2024-08-24,Confirmed
627,15,12,2024-07-15,117,2024-07-19,Pending
628,3,78,2025-02-11,7,2025-02-18,Confirmed
629,15,53,2025-02-20,38,2025-02-24,Confirmed
630,15,34,2025-10-14,212,2025-10-20,Shipped
631,15,129,2025-08-16,121,2025-08-20,Delivered
632,3,109,2026-03-16,113,2026-03-18,Shipped
633,18,148,2025-02-16,164,2025-02-27,Confirmed
634,4,86,2026-05-05,107,2026-05-17,Cancelled
635,1,91,2025-10-01,163,2025-10-11,Shipped
636,4,131,2026-04-18,15,2026-04-26,Cancelled
637,18,21,2025-02-02,33,2025-02-04,Delivered
638,6,3,2024-09-14,19,2024-09-19,Shipped
639,13,72,2025-10-09,119,2025-10-12,Confirmed
640,11,110,2025-10-07,165,2025-10-22,Pending
641,18,36,2025-09-11,184,2025-09-13,Cancelled
642,18,1,2026-03-19,276,2026-03-28,Cancelled
643,16,48,2025-05-31,198,2025-06-13,Confirmed
644,14,76,2025-01-27,178,2025-01-30,Shipped
645,5,96,2026-03-14,132,2026-03-20,Pending
646,18,33,2025-01-24,34,2025-02-04,Delivered
647,7,111,2025-09-20,77,2025-09-22,Delivered
648,6,45,2024-09-06,53,2024-09-11,Delivered
649,20,117,2024-10-13,187,2024-10-19,Delivered
650,18,130,2025-07-22,204,2025-08-02,Pending
651,1,111,2026-03-02,49,2026-03-14,Confirmed
652,17,23,2026-02-16,196,2026-02-21,Confirmed
653,5,81,2024-09-11,62,2024-09-21,Delivered
654,10,117,2025-10-17,105,2025-10-20,Cancelled
655,17,39,2025-03-21,185,2025-03-31,Delivered
656,9,98,2024-08-11,296,2024-08-23,Pending
657,8,49,2026-05-17,270,2026-05-27,Pending
658,8,14,2024-09-18,266,2024-09-23,Delivered
659,9,52,2024-09-13,94,2024-09-17,Cancelled
660,6,97,2025-10-11,99,2025-10-15,Shipped
661,16,51,2024-11-16,247,2024-11-24,Pending
662,14,103,2026-01-05,186,2026-01-14,Cancelled
663,4,78,2026-02-01,27,2026-02-13,Delivered
664,13,145,2025-01-03,175,2025-01-09,Cancelled
665,4,114,2025-01-14,161,2025-01-25,Cancelled
666,5,120,2026-02-03,27,2026-02-10,Shipped
667,1,106,2024-09-03,138,2024-09-16,Shipped
668,7,88,2024-07-23,71,2024-08-02,Delivered
669,17,1,2024-08-08,68,2024-08-17,Cancelled
670,7,59,2025-11-13,281,2025-11-26,Delivered
671,3,87,2026-03-03,158,2026-03-11,Shipped
672,9,62,2025-01-14,38,2025-01-18,Shipped
673,19,130,2026-03-15,65,2026-03-22,Confirmed
674,4,82,2025-09-28,150,2025-10-11,Shipped
675,5,105,2025-12-08,238,2025-12-19,Cancelled
676,5,32,2025-12-08,190,2025-12-13,Cancelled
677,8,145,2024-08-10,276,2024-08-13,Shipped
678,2,23,2026-04-04,203,2026-04-10,Pending
679,11,3,2024-08-04,245,2024-08-19,Pending
680,10,114,2025-08-23,94,2025-08-25,Delivered
681,6,118,2024-08-12,51,2024-08-18,Cancelled
682,20,103,2025-08-25,147,2025-08-28,Shipped
683,15,129,2025-06-04,34,2025-06-10,Cancelled
684,14,72,2025-07-07,172,2025-07-16,Delivered
685,2,112,2025-11-29,99,2025-12-04,Delivered
686,8,112,2025-07-28,208,2025-08-06,Pending
687,7,24,2026-03-24,300,2026-04-05,Pending
688,4,81,2025-01-14,188,2025-01-18,Cancelled
689,12,130,2024-12-30,31,2025-01-01,Shipped
690,17,136,2024-09-04,92,2024-09-08,Shipped
691,13,147,2024-07-17,114,2024-07-26,Shipped
692,17,81,2024-09-01,19,2024-09-16,Cancelled
693,3,145,2026-01-13,10,2026-01-25,Cancelled
694,20,80,2026-01-29,128,2026-02-03,Pending
695,10,96,2025-04-14,208,2025-04-22,Delivered
696,15,79,2025-02-13,6,2025-02-20,Cancelled
697,2,14,2026-03-28,168,2026-04-10,Shipped
698,17,43,2024-10-25,40,2024-10-29,Delivered
699,10,55,2026-04-24,60,2026-05-09,Cancelled
700,13,80,2025-07-15,146,2025-07-25,Delivered
701,6,149,2024-08-17,49,2024-08-27,Cancelled
702,9,125,2025-09-11,83,2025-09-24,Pending
703,19,76,2024-11-29,167,2024-12-09,Shipped
704,2,120,2026-04-24,226,2026-05-08,Pending
705,9,93,2026-04-02,261,2026-04-10,Pending
706,5,119,2024-12-09,157,2024-12-17,Pending
707,12,141,2026-06-27,244,2026-07-02,Cancelled
708,16,104,2025-05-30,219,2025-06-04,Confirmed
709,14,149,2025-05-22,218,2025-05-30,Delivered
710,1,84,2026-01-22,193,2026-02-01,Delivered
711,16,147,2025-09-28,142,2025-10-03,Delivered
712,18,44,2026-05-16,96,2026-05-26,Confirmed
713,3,107,2026-03-05,123,2026-03-09,Shipped
714,19,147,2024-09-18,134,2024-10-01,Confirmed
715,14,140,2025-12-10,150,2025-12-13,Confirmed
716,5,1,2025-09-08,72,2025-09-12,Cancelled
717,1,49,2024-11-21,217,2024-11-30,Shipped
718,1,81,2024-11-14,209,2024-11-21,Cancelled
719,11,104,2024-09-14,18,2024-09-27,Cancelled
720,1,23,2024-10-03,154,2024-10-11,Delivered
721,9,124,2026-04-02,190,2026-04-16,Confirmed
722,10,65,2025-12-22,179,2025-12-24,Shipped
723,15,114,2025-03-14,280,2025-03-26,Shipped
724,13,16,2024-11-27,286,2024-12-08,Shipped
725,11,140,2025-09-02,108,2025-09-14,Pending
726,16,23,2025-02-25,85,2025-03-07,Shipped
727,11,55,2025-03-10,299,2025-03-13,Shipped
728,11,23,2025-07-29,299,2025-08-11,Cancelled
729,18,90,2026-06-04,58,2026-06-09,Delivered
730,14,145,2024-09-09,214,2024-09-24,Delivered
731,8,104,2025-04-16,100,2025-04-21,Delivered
732,5,55,2025-07-25,119,2025-07-27,Confirmed
733,5,147,2024-11-14,279,2024-11-27,Delivered
734,3,58,2025-05-26,266,2025-06-01,Shipped
735,9,5,2025-05-23,49,2025-05-31,Cancelled
736,14,30,2025-06-08,82,2025-06-23,Delivered
737,15,115,2026-01-14,97,2026-01-29,Cancelled
738,12,54,2025-06-13,242,2025-06-22,Shipped
739,4,23,2025-08-25,35,2025-09-02,Pending
740,16,144,2025-02-14,97,2025-02-18,Shipped
741,3,82,2024-10-12,214,2024-10-26,Delivered
742,3,96,2025-03-20,217,2025-04-04,Confirmed
743,5,150,2026-05-08,238,2026-05-21,Delivered
744,10,11,2026-06-14,127,2026-06-17,Shipped
745,7,111,2026-02-13,224,2026-02-21,Pending
746,1,16,2024-09-05,284,2024-09-15,Cancelled
747,7,11,2025-10-18,21,2025-10-24,Delivered
748,4,143,2025-06-27,289,2025-07-08,Shipped
749,6,8,2026-01-15,256,2026-01-19,Confirmed
750,16,32,2026-06-09,135,2026-06-12,Cancelled
751,3,27,2026-02-06,91,2026-02-14,Confirmed
752,9,102,2026-03-18,205,2026-03-29,Pending
753,13,29,2025-05-12,126,2025-05-23,Pending
754,20,85,2024-10-02,282,2024-10-12,Cancelled
755,15,30,2024-10-11,154,2024-10-14,Delivered
756,5,28,2024-10-22,297,2024-10-29,Cancelled
757,1,36,2025-02-02,131,2025-02-12,Delivered
758,17,114,2026-02-09,110,2026-02-24,Delivered
759,10,115,2025-05-19,87,2025-05-27,Shipped
760,3,36,2026-04-16,122,2026-04-22,Delivered
761,4,37,2025-08-08,146,2025-08-11,Cancelled
762,1,91,2024-11-20,179,2024-11-29,Delivered
763,18,126,2025-10-24,245,2025-11-06,Shipped
764,12,7,2026-02-24,149,2026-03-07,Shipped
765,4,11,2025-08-14,288,2025-08-29,Pending
766,7,70,2024-09-30,202,2024-10-08,Shipped
767,13,76,2026-06-12,103,2026-06-20,Pending
768,11,141,2025-01-17,65,2025-01-27,Delivered
769,14,120,2025-02-24,188,2025-03-07,Delivered
770,20,56,2025-06-13,196,2025-06-22,Pending
771,20,82,2024-09-28,202,2024-10-07,Pending
772,12,79,2025-08-24,95,2025-08-28,Confirmed
773,7,122,2025-02-14,20,2025-02-22,Cancelled
774,2,42,2025-05-16,135,2025-05-29,Shipped
775,15,119,2024-12-11,180,2024-12-22,Cancelled
776,14,94,2025-03-05,68,2025-03-07,Delivered
777,11,60,2025-03-30,289,2025-04-03,Delivered
778,7,10,2025-02-05,234,2025-02-17,Delivered
779,6,124,2024-10-14,95,2024-10-27,Cancelled
780,13,74,2026-03-19,233,2026-03-23,Delivered
781,3,136,2025-04-20,186,2025-05-03,Shipped
782,5,9,2024-08-12,52,2024-08-20,Cancelled
783,9,144,2025-11-27,144,2025-12-02,Shipped
784,20,65,2026-06-05,147,2026-06-12,Delivered
785,12,47,2025-11-19,97,2025-12-03,Delivered
786,18,64,2026-04-29,58,2026-05-06,Pending
787,14,42,2026-03-26,20,2026-04-06,Shipped
788,9,147,2026-05-01,120,2026-05-06,Shipped
789,5,107,2024-07-17,12,2024-07-22,Cancelled
790,9,113,2026-05-05,86,2026-05-09,Pending
791,2,51,2025-08-28,200,2025-08-31,Cancelled
792,9,112,2026-03-25,117,2026-04-06,Cancelled
793,5,74,2026-06-04,147,2026-06-17,Cancelled
794,20,137,2025-11-18,233,2025-11-27,Delivered
795,4,16,2025-08-19,285,2025-09-02,Delivered
796,9,55,2026-01-26,255,2026-02-08,Shipped
797,11,124,2025-06-05,32,2025-06-07,Pending
798,18,84,2025-08-14,243,2025-08-28,Delivered
799,8,98,2024-12-02,89,2024-12-16,Shipped
800,7,47,2026-06-13,157,2026-06-28,Cancelled
801,6,47,2025-04-02,78,2025-04-14,Cancelled
802,5,106,2025-04-20,149,2025-04-27,Cancelled
803,16,21,2025-09-04,171,2025-09-07,Shipped
804,10,147,2026-06-18,288,2026-06-21,Shipped
805,3,63,2024-11-24,9,2024-11-27,Cancelled
806,18,6,2024-09-22,172,2024-10-07,Cancelled
807,7,19,2025-08-28,181,2025-09-04,Cancelled
808,7,18,2025-07-03,38,2025-07-16,Pending
809,17,25,2024-09-20,22,2024-10-04,Shipped
810,14,149,2026-07-01,151,2026-07-14,Pending
811,14,127,2025-01-05,276,2025-01-14,Confirmed
812,14,140,2026-02-19,36,2026-03-03,Pending
813,9,66,2024-12-14,222,2024-12-16,Cancelled
814,14,28,2024-07-27,70,2024-08-04,Delivered
815,9,18,2026-02-13,140,2026-02-19,Pending
816,10,55,2025-05-11,216,2025-05-20,Delivered
817,20,8,2026-03-08,202,2026-03-15,Delivered
818,16,85,2025-06-18,276,2025-06-22,Delivered
819,17,111,2025-12-13,115,2025-12-18,Pending
820,4,8,2024-10-27,211,2024-11-01,Pending
821,12,27,2026-01-17,97,2026-01-27,Pending
822,4,97,2024-09-22,219,2024-09-25,Confirmed
823,13,99,2025-04-24,166,2025-05-07,Confirmed
824,8,116,2024-08-25,12,2024-09-05,Pending
825,2,20,2025-11-28,231,2025-12-04,Cancelled
826,18,79,2024-08-17,93,2024-08-23,Shipped
827,7,130,2026-05-11,183,2026-05-14,Delivered
828,7,36,2025-09-22,131,2025-09-25,Pending
829,7,26,2024-09-18,47,2024-09-24,Shipped
830,1,6,2024-07-18,26,2024-07-31,Cancelled
831,4,110,2025-09-10,105,2025-09-22,Pending
832,15,133,2025-02-09,241,2025-02-16,Pending
833,10,83,2026-02-12,275,2026-02-23,Delivered
834,10,112,2025-12-24,51,2026-01-02,Delivered
835,3,117,2026-04-07,68,2026-04-14,Pending
836,4,32,2025-04-22,172,2025-04-24,Pending
837,8,115,2024-10-07,94,2024-10-15,Shipped
838,12,96,2026-05-21,187,2026-05-27,Pending
839,10,80,2025-04-09,31,2025-04-17,Delivered
840,11,32,2026-03-27,106,2026-04-04,Cancelled
841,17,24,2025-07-09,131,2025-07-13,Cancelled
842,17,72,2025-10-24,202,2025-11-01,Pending
843,4,24,2024-08-06,75,2024-08-15,Confirmed
844,4,131,2025-11-28,129,2025-12-07,Cancelled
845,16,68,2025-06-02,283,2025-06-04,Confirmed
846,11,22,2025-11-23,267,2025-12-07,Cancelled
847,20,8,2024-10-01,15,2024-10-03,Shipped
848,7,80,2024-10-12,207,2024-10-23,Confirmed
849,9,14,2025-01-04,171,2025-01-19,Confirmed
850,7,139,2026-05-18,110,2026-05-27,Confirmed
851,18,22,2025-08-04,174,2025-08-12,Pending
852,6,70,2025-12-19,272,2025-12-27,Confirmed
853,14,48,2025-11-14,153,2025-11-22,Shipped
854,5,76,2025-10-08,82,2025-10-15,Delivered
855,14,69,2025-08-29,216,2025-09-05,Confirmed
856,16,69,2025-10-21,201,2025-10-24,Pending
857,8,66,2025-08-10,166,2025-08-15,Delivered
858,11,140,2026-05-29,169,2026-06-05,Confirmed
859,15,73,2026-02-04,38,2026-02-09,Delivered
860,18,38,2025-01-05,237,2025-01-20,Confirmed
861,7,113,2024-08-24,208,2024-08-29,Pending
862,13,11,2026-07-11,243,2026-07-15,Shipped
863,17,74,2025-01-20,9,2025-01-31,Cancelled
864,1,45,2025-12-30,203,2026-01-08,Pending
865,6,36,2026-06-12,36,2026-06-23,Cancelled
866,9,109,2025-06-07,19,2025-06-20,Cancelled
867,16,49,2025-05-06,64,2025-05-20,Confirmed
868,14,150,2025-07-11,89,2025-07-22,Cancelled
869,18,61,2025-01-17,251,2025-01-30,Delivered
870,18,34,2025-09-28,233,2025-10-04,Pending
871,4,75,2024-10-18,250,2024-10-31,Shipped
872,13,74,2025-11-04,95,2025-11-12,Shipped
873,15,70,2024-09-20,291,2024-09-24,Cancelled
874,14,72,2026-04-01,8,2026-04-16,Delivered
875,20,68,2024-11-05,71,2024-11-18,Delivered
876,16,150,2025-11-03,115,2025-11-12,Shipped
877,16,53,2026-04-28,177,2026-05-12,Pending
878,20,11,2025-12-09,265,2025-12-21,Shipped
879,9,101,2025-07-20,7,2025-07-27,Confirmed
880,5,132,2025-10-23,224,2025-10-27,Confirmed
881,16,90,2026-06-16,72,2026-06-26,Pending
882,14,3,2025-01-24,262,2025-02-07,Delivered
883,14,150,2024-09-24,144,2024-09-27,Pending
884,10,82,2024-10-03,209,2024-10-08,Shipped
885,19,38,2025-02-27,224,2025-03-03,Pending
886,9,71,2026-03-31,203,2026-04-07,Delivered
887,7,58,2026-02-06,271,2026-02-17,Pending
888,7,39,2026-05-09,174,2026-05-12,Shipped
889,18,114,2026-06-26,87,2026-06-28,Pending
890,17,83,2025-11-26,56,2025-12-09,Pending
891,12,106,2026-03-26,300,2026-04-02,Delivered
892,9,111,2025-10-24,194,2025-10-28,Cancelled
893,9,112,2025-07-25,53,2025-07-30,Shipped
894,19,131,2025-03-07,276,2025-03-19,Delivered
895,17,147,2025-07-15,272,2025-07-22,Confirmed
896,7,136,2026-07-07,180,2026-07-22,Delivered
897,7,26,2026-05-09,187,2026-05-21,Shipped
898,10,148,2025-01-20,279,2025-01-28,Pending
899,8,84,2024-12-14,31,2024-12-27,Delivered
900,10,90,2025-06-01,165,2025-06-14,Cancelled
901,15,31,2025-08-17,277,2025-09-01,Cancelled
902,8,65,2026-06-05,260,2026-06-11,Cancelled
903,12,83,2024-12-27,165,2025-01-01,Cancelled
904,12,54,2025-03-21,7,2025-03-23,Delivered
905,7,103,2026-05-13,55,2026-05-19,Shipped
906,17,69,2025-12-16,68,2025-12-21,Delivered
907,5,41,2025-03-19,226,2025-03-25,Pending
908,10,70,2025-12-18,234,2025-12-26,Delivered
909,13,18,2025-02-11,124,2025-02-21,Confirmed
910,11,96,2025-07-07,42,2025-07-20,Delivered
911,4,6,2026-05-05,165,2026-05-17,Pending
912,1,56,2025-11-07,265,2025-11-10,Delivered
913,3,117,2026-02-02,27,2026-02-09,Shipped
914,20,140,2026-02-01,29,2026-02-08,Shipped
915,17,100,2025-01-01,297,2025-01-09,Cancelled
916,11,3,2025-02-25,126,2025-02-28,Cancelled
917,16,89,2026-06-06,297,2026-06-14,Confirmed
918,17,71,2025-08-02,266,2025-08-06,Pending
919,17,42,2026-03-12,55,2026-03-22,Cancelled
920,5,119,2026-06-13,107,2026-06-19,Cancelled
921,8,52,2025-08-15,178,2025-08-24,Pending
922,11,31,2025-08-23,35,2025-09-01,Confirmed
923,13,19,2024-09-22,246,2024-10-02,Pending
924,2,100,2025-12-13,168,2025-12-20,Cancelled
925,9,18,2026-03-05,183,2026-03-08,Delivered
926,14,96,2026-05-08,243,2026-05-22,Delivered
927,10,141,2026-04-01,139,2026-04-09,Shipped
928,6,56,2025-08-01,260,2025-08-15,Cancelled
929,11,130,2026-05-17,65,2026-05-24,Shipped
930,18,22,2025-08-17,184,2025-08-21,Shipped
931,16,32,2025-04-02,175,2025-04-07,Cancelled
932,1,148,2025-09-10,70,2025-09-16,Confirmed
933,2,57,2025-10-30,9,2025-11-07,Shipped
934,11,112,2025-01-16,203,2025-01-23,Cancelled
935,11,63,2025-09-05,235,2025-09-09,Confirmed
936,2,145,2026-01-16,85,2026-01-29,Confirmed
937,3,115,2025-11-06,234,2025-11-13,Confirmed
938,18,108,2025-10-09,13,2025-10-23,Pending
939,1,83,2025-06-06,114,2025-06-14,Cancelled
940,7,3,2025-09-23,40,2025-10-01,Shipped
941,17,52,2025-08-31,151,2025-09-04,Delivered
942,11,32,2025-07-30,137,2025-08-01,Cancelled
943,18,4,2025-07-20,182,2025-07-26,Confirmed
944,6,129,2024-11-22,64,2024-11-26,Cancelled
945,20,86,2025-05-18,132,2025-05-20,Shipped
946,7,133,2025-09-28,249,2025-10-08,Shipped
947,15,76,2024-11-16,270,2024-11-27,Pending
948,10,14,2025-11-29,214,2025-12-11,Cancelled
949,12,87,2025-05-06,179,2025-05-19,Delivered
950,2,114,2025-10-20,178,2025-10-22,Pending
951,11,58,2024-07-27,173,2024-08-07,Shipped
952,10,8,2024-09-08,189,2024-09-17,Pending
953,10,42,2024-08-17,288,2024-08-27,Delivered
954,11,138,2026-02-08,229,2026-02-13,Pending
955,3,133,2025-09-18,267,2025-09-20,Delivered
956,14,67,2026-03-22,31,2026-03-30,Pending
957,12,76,2025-05-13,140,2025-05-28,Cancelled
958,13,34,2024-12-13,252,2024-12-23,Delivered
959,11,80,2026-01-21,79,2026-02-03,Cancelled
960,4,148,2026-05-09,59,2026-05-20,Shipped
961,9,52,2025-03-01,149,2025-03-16,Pending
962,11,16,2026-04-23,125,2026-05-08,Cancelled
963,5,61,2025-09-02,92,2025-09-06,Confirmed
964,16,86,2026-07-06,75,2026-07-08,Cancelled
965,16,21,2024-07-19,298,2024-07-23,Pending
966,15,106,2024-08-25,58,2024-08-31,Confirmed
967,19,121,2026-03-22,120,2026-03-28,Pending
968,11,118,2025-01-06,261,2025-01-18,Pending
969,19,68,2025-09-21,211,2025-09-29,Confirmed
970,7,51,2025-06-22,129,2025-06-30,Cancelled
971,3,41,2024-09-24,293,2024-09-27,Pending
972,7,135,2025-04-28,35,2025-05-06,Shipped
973,19,59,2026-01-27,202,2026-02-06,Shipped
974,16,95,2025-12-31,53,2026-01-08,Confirmed
975,3,133,2025-09-01,247,2025-09-08,Shipped
976,14,113,2024-09-06,151,2024-09-12,Confirmed
977,18,99,2024-11-13,18,2024-11-25,Confirmed
978,1,146,2026-02-14,288,2026-02-19,Delivered
979,8,10,2024-08-02,102,2024-08-09,Pending
980,12,51,2026-05-26,160,2026-06-05,Cancelled
981,6,39,2026-02-19,100,2026-03-05,Confirmed
982,19,142,2024-09-07,194,2024-09-19,Shipped
983,6,49,2025-05-10,61,2025-05-12,Shipped
984,9,81,2026-04-28,255,2026-05-09,Pending
985,11,140,2026-05-06,109,2026-05-20,Pending
986,6,83,2026-07-06,228,2026-07-15,Pending
987,20,17,2026-07-01,199,2026-07-11,Cancelled
988,4,93,2025-09-25,255,2025-09-30,Cancelled
989,9,29,2025-12-09,163,2025-12-12,Shipped
990,10,11,2024-10-31,107,2024-11-07,Confirmed
991,19,132,2025-11-16,90,2025-11-24,Shipped
992,16,87,2025-08-26,116,2025-08-31,Confirmed
993,6,20,2025-09-03,294,2025-09-09,Delivered
994,4,105,2025-01-04,160,2025-01-13,Shipped
995,17,114,2024-11-18,78,2024-12-03,Shipped
996,9,123,2026-06-16,263,2026-06-30,Confirmed
997,5,97,2025-12-15,15,2025-12-19,Shipped
998,14,111,2025-06-12,71,2025-06-23,Cancelled
999,14,32,2024-10-10,175,2024-10-12,Shipped
1000,20,122,2025-05-07,137,2025-05-20,Confirmed
1001,18,106,2026-04-25,173,2026-05-05,Cancelled
1002,5,66,2024-12-04,263,2024-12-09,Cancelled
1003,4,146,2025-02-10,241,2025-02-13,Cancelled
1004,8,54,2026-01-01,8,2026-01-05,Pending
1005,1,71,2024-12-09,131,2024-12-23,Delivered
1006,2,74,2026-02-28,283,2026-03-12,Shipped
1007,18,22,2025-02-18,63,2025-02-26,Shipped
1008,2,130,2024-07-21,48,2024-08-02,Shipped
