shipment_id,supplier_id,product_id,shipment_date,expected_arrival,actual_arrival,shipment_quantity,shipment_status,product_name,category,unit_price,product_supplier_id,supplier_name,city,lead_time,rating,inventory_id,warehouse,stock_quantity,last_updated,disruption_id,disruption_type,severity,description,reported_date,decision_id,recommended_action,action_taken,decision_date,outcome_id,outcome_status,delay_days,cost_change,remarks,lead_time_category,cost_impact,delivery_delay,supplier_avg_delay,shipment_month,shipment_year,shipment_quarter,shipment_weekday,is_delayed,delay_category,high_severity,large_shipment,inventory_status,shipment_value
77,10,119,2025-06-17,2025-06-19,2025-06-23,464,In Transit,Maxime Product,Furniture,4794.94,19,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,119,Mumbai Warehouse,383,2026-07-01,110.0,Machine Failure,High,Inventore consequuntur explicabo sed dolorum.,2025-09-19,110.0,Expedite Shipment,Rejected,2026-05-21,110.0,Resolved,0.0,-2328.06,Minor delay occurred,Fast,Low,4,1.8480392156862746,June,2025,2,Tuesday,1,Major Delay,1,1,High,2224852.1599999997
78,1,33,2024-09-30,2024-10-02,2024-10-06,227,Delayed,Facere Product,Medical,1997.29,4,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,33,Delhi Warehouse,549,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,4,1.427027027027027,September,2024,3,Monday,1,Major Delay,0,0,High,453384.83
79,15,28,2026-01-07,2026-01-11,2026-01-09,263,Delayed,Quidem Product,Groceries,4168.94,2,Sastry and Sons,Haldia,5.45,4.34,28,Hyderabad Warehouse,118,2026-06-24,,,,,,,,,,,,,,,Average,No Cost,-2,1.4691943127962086,January,2026,1,Wednesday,0,On Time,0,1,Medium,1096431.22
80,13,63,2025-07-27,2025-08-03,2025-08-07,286,Cancelled,Minus Product,Electronics,1218.88,8,"Borah, Gill and Varma",Dehri,6.15,3.78,63,Hyderabad Warehouse,518,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,4,1.5668449197860963,July,2025,3,Sunday,1,Major Delay,0,1,High,348599.68000000005
81,19,102,2026-03-23,2026-04-01,2026-04-01,15,Cancelled,Molestias Product,Furniture,2262.92,3,"Nagar, Hari and Chada",Munger,9.42,4.61,102,Chennai Warehouse,835,2026-06-22,,,,,,,,,,,,,,,Average,No Cost,0,1.51131221719457,March,2026,1,Monday,0,On Time,0,0,High,33943.8
82,16,18,2026-04-26,2026-05-01,2026-05-01,340,Delivered,Commodi Product,Electronics,2870.64,11,Handa-Manda,Vijayanagaram,8.66,4.77,18,Mumbai Warehouse,611,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,0,1.4335260115606936,April,2026,2,Sunday,0,On Time,0,1,High,976017.6
83,14,58,2024-09-20,2024-09-27,2024-10-02,315,Cancelled,Tempore Product,Groceries,4870.19,6,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,58,Bangalore Warehouse,328,2026-07-11,,,,,,,,,,,,,,,Average,No Cost,5,1.6612021857923498,September,2024,3,Friday,1,Major Delay,0,1,High,1534109.8499999999
84,9,147,2025-01-02,2025-01-08,2025-01-10,461,In Transit,Sed Product,Medical,185.14,8,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,147,Chennai Warehouse,280,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,2,1.3277310924369747,January,2025,1,Thursday,1,Minor Delay,0,1,Medium,85349.54
85,10,85,2025-06-09,2025-06-14,2025-06-13,357,Delivered,Vero Product,Medical,287.27,20,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,85,Bangalore Warehouse,854,2026-06-21,,,,,,,,,,,,,,,Fast,No Cost,-1,1.8480392156862746,June,2025,2,Monday,0,On Time,0,1,High,102555.39
86,9,123,2025-06-22,2025-06-28,2025-07-01,437,Delayed,Amet Product,Electronics,2966.03,9,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,123,Chennai Warehouse,249,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,3,1.3277310924369747,June,2025,2,Sunday,1,Minor Delay,0,1,Medium,1296155.11
87,14,42,2024-09-11,2024-09-13,2024-09-11,256,Delivered,Exercitationem Product,Medical,980.26,5,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,42,Bangalore Warehouse,493,2026-07-01,286.0,Traffic,Low,Sit officia perspiciatis doloribus a.,2025-08-30,286.0,Increase Safety Stock,Implemented,2025-09-17,286.0,Pending,10.0,4247.38,Cost increased,Average,Medium,-2,1.6612021857923498,September,2024,3,Wednesday,0,On Time,0,1,High,250946.56
87,14,42,2024-09-11,2024-09-13,2024-09-11,256,Delivered,Exercitationem Product,Medical,980.26,5,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,42,Bangalore Warehouse,493,2026-07-01,552.0,Supplier Delay,Low,Fuga neque minus laudantium nesciunt et.,2026-01-24,552.0,Change Transport Route,Rejected,2025-09-22,552.0,Failed,5.0,-1864.43,Minor delay occurred,Average,Low,-2,1.6612021857923498,September,2024,3,Wednesday,0,On Time,0,1,High,250946.56
88,8,65,2025-11-30,2025-12-04,2025-12-08,51,Delivered,Ut Product,Groceries,3277.06,2,Hans-Bir,Siliguri,2.43,4.68,65,Delhi Warehouse,911,2026-07-06,,,,,,,,,,,,,,,Fast,No Cost,4,1.5902439024390245,November,2025,4,Sunday,1,Major Delay,0,0,High,167130.06
89,12,86,2024-12-16,2024-12-20,2024-12-19,111,Delivered,Aliquam Product,Electronics,2475.27,3,Thakur and Sons,Kanpur,5.83,3.5,86,Mumbai Warehouse,687,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,-1,1.5613207547169812,December,2024,4,Monday,0,On Time,0,0,High,274754.97
90,9,129,2025-10-30,2025-11-01,2025-11-05,174,Delayed,Repellat Product,Clothing,772.83,16,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,129,Bangalore Warehouse,81,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,4,1.3277310924369747,October,2025,4,Thursday,1,Major Delay,0,0,Low,134472.42
91,7,67,2025-07-11,2025-07-20,2025-07-23,19,Delivered,Omnis Product,Clothing,1337.97,5,Wali PLC,Khandwa,2.76,4.43,67,Hyderabad Warehouse,994,2026-06-29,,,,,,,,,,,,,,,Fast,No Cost,3,1.4314720812182742,July,2025,3,Friday,1,Minor Delay,0,0,High,25421.43
92,6,68,2025-09-13,2025-09-23,2025-09-23,231,In Transit,Delectus Product,Clothing,4916.43,20,Bhavsar-Sampath,Bangalore,2.52,3.72,68,Chennai Warehouse,660,2026-06-18,,,,,,,,,,,,,,,Fast,No Cost,0,1.5972222222222223,September,2025,3,Saturday,0,On Time,0,0,High,1135695.33
93,1,126,2025-08-01,2025-08-05,2025-08-08,365,Delayed,Nemo Product,Groceries,3018.63,8,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,126,Chennai Warehouse,306,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,3,1.427027027027027,August,2025,3,Friday,1,Minor Delay,0,1,High,1101799.95
94,4,30,2026-05-20,2026-05-23,2026-05-27,50,Cancelled,Voluptatem Product,Medical,3709.02,5,Rajagopal-Jayaraman,Jalna,1.0,3.51,30,Chennai Warehouse,472,2026-06-30,,,,,,,,,,,,,,,Fast,No Cost,4,1.5989304812834224,May,2026,2,Wednesday,1,Major Delay,0,0,High,185451.0
95,2,15,2025-10-08,2025-10-18,2025-10-17,246,Cancelled,Dolore Product,Automotive,1024.49,5,Gour Ltd,Bhilwara,8.05,3.83,15,Chennai Warehouse,343,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,-1,1.4691943127962086,October,2025,4,Wednesday,0,On Time,0,0,High,252024.54
96,4,29,2025-05-23,2025-05-28,2025-05-29,15,Cancelled,Architecto Product,Furniture,4183.31,3,Rajagopal-Jayaraman,Jalna,1.0,3.51,29,Chennai Warehouse,981,2026-06-27,,,,,,,,,,,,,,,Fast,No Cost,1,1.5989304812834224,May,2025,2,Friday,1,Minor Delay,0,0,High,62749.65000000001
97,8,71,2026-07-13,2026-07-18,2026-07-18,63,Delivered,Aperiam Product,Clothing,4446.27,15,Hans-Bir,Siliguri,2.43,4.68,71,Delhi Warehouse,179,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,0,1.5902439024390245,July,2026,3,Monday,0,On Time,0,0,Medium,280115.01
98,15,97,2024-11-05,2024-11-14,2024-11-18,85,Delayed,Id Product,Electronics,4003.94,12,Sastry and Sons,Haldia,5.45,4.34,97,Bangalore Warehouse,353,2026-07-08,21.0,Machine Failure,Low,Cum dolore harum.,2025-10-06,21.0,Change Transport Route,Pending,2025-09-23,21.0,Resolved,11.0,12036.56,Cost increased,Average,High,4,1.4691943127962086,November,2024,4,Tuesday,1,Major Delay,0,0,High,340334.9
99,10,106,2025-10-21,2025-10-28,2025-11-01,12,Delivered,Officiis Product,Clothing,3586.71,17,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,106,Delhi Warehouse,595,2026-06-23,,,,,,,,,,,,,,,Fast,No Cost,4,1.8480392156862746,October,2025,4,Tuesday,1,Major Delay,0,0,High,43040.520000000004
100,12,131,2025-11-02,2025-11-11,2025-11-14,438,Delivered,Nesciunt Product,Furniture,3585.42,1,Thakur and Sons,Kanpur,5.83,3.5,131,Hyderabad Warehouse,157,2026-06-24,495.0,Machine Failure,Low,Ipsam asperiores reiciendis vel accusamus quam ipsam qui.,2025-12-29,495.0,Change Transport Route,Approved,2025-09-07,495.0,Partially Resolved,14.0,7755.33,Cost increased,Average,High,3,1.5613207547169812,November,2025,4,Sunday,1,Minor Delay,0,1,Medium,1570413.96
101,2,124,2024-12-18,2024-12-24,2024-12-26,306,Cancelled,Excepturi Product,Furniture,756.02,2,Gour Ltd,Bhilwara,8.05,3.83,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,2,1.4691943127962086,December,2024,4,Wednesday,1,Minor Delay,0,1,Medium,231342.12
102,12,79,2026-04-09,2026-04-18,2026-04-22,243,Delayed,Officiis Product,Automotive,3036.4,6,Thakur and Sons,Kanpur,5.83,3.5,79,Bangalore Warehouse,898,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,4,1.5613207547169812,April,2026,2,Thursday,1,Major Delay,0,0,High,737845.2000000001
103,17,112,2026-01-19,2026-01-24,2026-01-26,18,In Transit,Modi Product,Electronics,2985.26,19,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,112,Bangalore Warehouse,212,2026-06-25,,,,,,,,,,,,,,,Average,No Cost,2,1.795,January,2026,1,Monday,1,Minor Delay,0,0,Medium,53734.68000000001
104,2,82,2025-03-02,2025-03-07,2025-03-10,367,Delayed,Unde Product,Electronics,3347.22,1,Gour Ltd,Bhilwara,8.05,3.83,82,Hyderabad Warehouse,481,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,3,1.4691943127962086,March,2025,1,Sunday,1,Minor Delay,0,1,High,1228429.74
105,9,74,2025-10-27,2025-11-06,2025-11-07,358,Cancelled,Cum Product,Clothing,3762.37,5,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,74,Hyderabad Warehouse,592,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,1,1.3277310924369747,October,2025,4,Monday,1,Minor Delay,0,1,High,1346928.46
106,4,8,2025-10-15,2025-10-25,2025-10-25,436,Cancelled,Voluptatem Product,Furniture,3535.61,12,Rajagopal-Jayaraman,Jalna,1.0,3.51,8,Chennai Warehouse,686,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,0,1.5989304812834224,October,2025,4,Wednesday,0,On Time,0,1,High,1541525.96
107,4,15,2026-07-06,2026-07-13,2026-07-14,177,Cancelled,Dolore Product,Automotive,1024.49,5,Rajagopal-Jayaraman,Jalna,1.0,3.51,15,Chennai Warehouse,343,2026-07-02,,,,,,,,,,,,,,,Fast,No Cost,1,1.5989304812834224,July,2026,3,Monday,1,Minor Delay,0,0,High,181334.73
108,19,94,2026-03-07,2026-03-13,2026-03-17,375,In Transit,Culpa Product,Clothing,4115.37,20,"Nagar, Hari and Chada",Munger,9.42,4.61,94,Delhi Warehouse,329,2026-07-15,,,,,,,,,,,,,,,Average,No Cost,4,1.51131221719457,March,2026,1,Saturday,1,Major Delay,0,1,High,1543263.75
109,4,49,2026-04-05,2026-04-08,2026-04-11,500,Delivered,Alias Product,Furniture,4769.64,3,Rajagopal-Jayaraman,Jalna,1.0,3.51,49,Bangalore Warehouse,842,2026-07-01,386.0,Supplier Delay,Medium,Iste officia laboriosam assumenda natus in voluptatum.,2026-01-03,386.0,Expedite Shipment,Implemented,2026-06-30,386.0,Partially Resolved,13.0,1332.24,Cost increased,Fast,Low,3,1.5989304812834224,April,2026,2,Sunday,1,Minor Delay,0,1,High,2384820.0
110,8,5,2025-10-25,2025-11-02,2025-11-05,185,Cancelled,Occaecati Product,Medical,1257.97,15,Hans-Bir,Siliguri,2.43,4.68,5,Hyderabad Warehouse,892,2026-07-08,,,,,,,,,,,,,,,Fast,No Cost,3,1.5902439024390245,October,2025,4,Saturday,1,Minor Delay,0,0,High,232724.45
111,17,106,2025-12-09,2025-12-17,2025-12-18,487,Cancelled,Officiis Product,Clothing,3586.71,17,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,106,Delhi Warehouse,595,2026-06-23,,,,,,,,,,,,,,,Average,No Cost,1,1.795,December,2025,4,Tuesday,1,Minor Delay,0,1,High,1746727.77
112,5,72,2025-11-04,2025-11-10,2025-11-13,99,Cancelled,Fuga Product,Groceries,160.42,9,Chander-Sibal,Kochi,6.81,4.37,72,Chennai Warehouse,359,2026-07-11,,,,,,,,,,,,,,,Average,No Cost,3,1.7407407407407407,November,2025,4,Tuesday,1,Minor Delay,0,0,High,15881.579999999998
113,5,120,2024-08-27,2024-09-04,2024-09-06,476,Delivered,Magnam Product,Electronics,3329.48,19,Chander-Sibal,Kochi,6.81,4.37,120,Bangalore Warehouse,996,2026-07-07,,,,,,,,,,,,,,,Average,No Cost,2,1.7407407407407407,August,2024,3,Tuesday,1,Minor Delay,0,1,High,1584832.48
114,5,134,2024-11-25,2024-12-02,2024-12-04,289,Delayed,Eligendi Product,Automotive,3447.14,10,Chander-Sibal,Kochi,6.81,4.37,134,Hyderabad Warehouse,699,2026-07-02,,,,,,,,,,,,,,,Average,No Cost,2,1.7407407407407407,November,2024,4,Monday,1,Minor Delay,0,1,High,996223.46
115,8,89,2026-04-09,2026-04-18,2026-04-16,269,Delayed,Fugiat Product,Electronics,4524.8,7,Hans-Bir,Siliguri,2.43,4.68,89,Bangalore Warehouse,597,2026-06-18,,,,,,,,,,,,,,,Fast,No Cost,-2,1.5902439024390245,April,2026,2,Thursday,0,On Time,0,1,High,1217171.2
116,11,52,2025-03-01,2025-03-11,2025-03-14,488,In Transit,Architecto Product,Medical,1642.77,20,Banerjee Group,Alappuzha,8.52,4.3,52,Mumbai Warehouse,918,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,3,1.3842592592592593,March,2025,1,Saturday,1,Minor Delay,0,1,High,801671.76
117,13,143,2025-05-27,2025-06-05,2025-06-04,128,Delivered,Exercitationem Product,Furniture,2333.4,6,"Borah, Gill and Varma",Dehri,6.15,3.78,143,Hyderabad Warehouse,191,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,-1,1.5668449197860963,May,2025,2,Tuesday,0,On Time,0,0,Medium,298675.2
118,12,32,2026-05-06,2026-05-10,2026-05-12,255,Cancelled,Quis Product,Groceries,4929.24,1,Thakur and Sons,Kanpur,5.83,3.5,32,Mumbai Warehouse,715,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,2,1.5613207547169812,May,2026,2,Wednesday,1,Minor Delay,0,0,High,1256956.2
119,15,18,2025-07-08,2025-07-18,2025-07-21,270,Cancelled,Commodi Product,Electronics,2870.64,11,Sastry and Sons,Haldia,5.45,4.34,18,Mumbai Warehouse,611,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,3,1.4691943127962086,July,2025,3,Tuesday,1,Minor Delay,0,1,High,775072.7999999999
120,2,72,2025-06-01,2025-06-03,2025-06-01,232,Cancelled,Fuga Product,Groceries,160.42,9,Gour Ltd,Bhilwara,8.05,3.83,72,Chennai Warehouse,359,2026-07-11,,,,,,,,,,,,,,,Average,No Cost,-2,1.4691943127962086,June,2025,2,Sunday,0,On Time,0,0,High,37217.439999999995
121,17,42,2026-03-20,2026-03-25,2026-03-29,397,Cancelled,Exercitationem Product,Medical,980.26,5,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,42,Bangalore Warehouse,493,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,4,1.795,March,2026,1,Friday,1,Major Delay,0,1,High,389163.22
122,15,10,2026-05-20,2026-05-24,2026-05-25,245,In Transit,Ratione Product,Medical,834.09,9,Sastry and Sons,Haldia,5.45,4.34,10,Hyderabad Warehouse,815,2026-07-09,572.0,Port Congestion,High,A deserunt aliquam assumenda saepe animi.,2026-01-19,572.0,Switch Supplier,Approved,2025-11-30,572.0,Resolved,11.0,14118.91,Shipment rerouted,Average,High,1,1.4691943127962086,May,2026,2,Wednesday,1,Minor Delay,1,0,High,204352.05000000002
123,20,98,2024-11-19,2024-11-28,2024-11-27,412,Cancelled,Quae Product,Clothing,2022.11,14,Chakraborty-Sengupta,Malda,5.0,3.56,98,Hyderabad Warehouse,832,2026-07-05,,,,,,,,,,,,,,,Fast,No Cost,-1,1.3526570048309179,November,2024,4,Tuesday,0,On Time,0,1,High,833109.32
124,1,9,2026-04-10,2026-04-20,2026-04-24,141,Delayed,Alias Product,Groceries,1305.18,16,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,9,Mumbai Warehouse,917,2026-07-04,567.0,Traffic,High,Quod esse voluptate aut asperiores.,2025-10-14,567.0,Change Transport Route,Implemented,2025-07-19,567.0,Pending,15.0,13303.09,Minor delay occurred,Average,High,4,1.427027027027027,April,2026,2,Friday,1,Major Delay,1,0,High,184030.38
125,17,95,2025-06-17,2025-06-27,2025-06-25,85,In Transit,Temporibus Product,Automotive,2131.71,12,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,95,Hyderabad Warehouse,870,2026-07-10,,,,,,,,,,,,,,,Average,No Cost,-2,1.795,June,2025,2,Tuesday,0,On Time,0,0,High,181195.35
126,7,69,2024-10-01,2024-10-10,2024-10-08,324,Delayed,Ipsa Product,Groceries,1707.84,17,Wali PLC,Khandwa,2.76,4.43,69,Mumbai Warehouse,267,2026-07-09,,,,,,,,,,,,,,,Fast,No Cost,-2,1.4314720812182742,October,2024,4,Tuesday,0,On Time,0,1,Medium,553340.1599999999
127,14,131,2025-02-21,2025-03-02,2025-03-05,146,Delivered,Nesciunt Product,Furniture,3585.42,1,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,131,Hyderabad Warehouse,157,2026-06-24,163.0,Transport Strike,Medium,Consequuntur doloremque incidunt ad eligendi deleniti aliquam.,2025-12-21,163.0,Increase Safety Stock,Pending,2025-11-05,163.0,Pending,14.0,3484.0,Minor delay occurred,Average,Medium,3,1.6612021857923498,February,2025,1,Friday,1,Minor Delay,0,0,Medium,523471.32
128,18,75,2025-11-28,2025-12-06,2025-12-11,496,Delivered,Recusandae Product,Automotive,4884.77,14,Raju and Sons,Etawah,3.81,4.27,75,Chennai Warehouse,450,2026-07-07,,,,,,,,,,,,,,,Fast,No Cost,5,1.9109947643979057,November,2025,4,Friday,1,Major Delay,0,1,High,2422845.9200000004
129,17,107,2025-05-07,2025-05-12,2025-05-11,10,Cancelled,Repudiandae Product,Automotive,609.59,11,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,107,Delhi Warehouse,711,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,-1,1.795,May,2025,2,Wednesday,0,On Time,0,0,High,6095.900000000001
130,19,23,2024-09-02,2024-09-07,2024-09-11,296,In Transit,Quibusdam Product,Furniture,2588.22,10,"Nagar, Hari and Chada",Munger,9.42,4.61,23,Delhi Warehouse,912,2026-06-19,,,,,,,,,,,,,,,Average,No Cost,4,1.51131221719457,September,2024,3,Monday,1,Major Delay,0,1,High,766113.12
131,12,136,2026-04-01,2026-04-10,2026-04-11,500,Delivered,Facilis Product,Groceries,4154.63,13,Thakur and Sons,Kanpur,5.83,3.5,136,Bangalore Warehouse,943,2026-07-08,,,,,,,,,,,,,,,Average,No Cost,1,1.5613207547169812,April,2026,2,Wednesday,1,Minor Delay,0,1,High,2077315.0
132,8,146,2026-02-12,2026-02-16,2026-02-20,127,Delivered,Minus Product,Furniture,4540.31,18,Hans-Bir,Siliguri,2.43,4.68,146,Delhi Warehouse,858,2026-06-21,,,,,,,,,,,,,,,Fast,No Cost,4,1.5902439024390245,February,2026,1,Thursday,1,Major Delay,0,0,High,576619.37
133,2,81,2024-09-18,2024-09-22,2024-09-26,198,Cancelled,Voluptatibus Product,Automotive,1958.75,1,Gour Ltd,Bhilwara,8.05,3.83,81,Chennai Warehouse,875,2026-06-17,,,,,,,,,,,,,,,Average,No Cost,4,1.4691943127962086,September,2024,3,Wednesday,1,Major Delay,0,0,High,387832.5
134,18,97,2024-09-14,2024-09-17,2024-09-17,433,Cancelled,Id Product,Electronics,4003.94,12,Raju and Sons,Etawah,3.81,4.27,97,Bangalore Warehouse,353,2026-07-08,,,,,,,,,,,,,,,Fast,No Cost,0,1.9109947643979057,September,2024,3,Saturday,0,On Time,0,1,High,1733706.02
135,17,124,2024-10-07,2024-10-14,2024-10-18,15,Cancelled,Excepturi Product,Furniture,756.02,2,"Sule, Jaggi and Char",Pallavaram,6.39,3.52,124,Chennai Warehouse,123,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,4,1.795,October,2024,4,Monday,1,Major Delay,0,0,Medium,11340.3
136,13,122,2025-04-15,2025-04-25,2025-04-24,323,In Transit,Expedita Product,Electronics,1957.13,8,"Borah, Gill and Varma",Dehri,6.15,3.78,122,Delhi Warehouse,394,2026-07-14,,,,,,,,,,,,,,,Average,No Cost,-1,1.5668449197860963,April,2025,2,Tuesday,0,On Time,0,1,High,632152.99
137,3,121,2025-01-10,2025-01-15,2025-01-13,98,Delivered,Veniam Product,Furniture,3093.62,19,"Balan, Virk and Mangal",Bangalore,3.73,4.49,121,Bangalore Warehouse,683,2026-06-20,,,,,,,,,,,,,,,Fast,No Cost,-2,1.595,January,2025,1,Friday,0,On Time,0,0,High,303174.76
138,5,138,2026-02-28,2026-03-09,2026-03-10,382,Delivered,Commodi Product,Groceries,4831.21,4,Chander-Sibal,Kochi,6.81,4.37,138,Bangalore Warehouse,589,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,1,1.7407407407407407,February,2026,1,Saturday,1,Minor Delay,0,1,High,1845522.22
139,15,14,2024-09-05,2024-09-11,2024-09-10,361,Delayed,Nulla Product,Electronics,1235.72,15,Sastry and Sons,Haldia,5.45,4.34,14,Hyderabad Warehouse,453,2026-07-12,,,,,,,,,,,,,,,Average,No Cost,-1,1.4691943127962086,September,2024,3,Thursday,0,On Time,0,1,High,446094.92
140,1,132,2025-01-27,2025-02-04,2025-02-04,279,Cancelled,Quisquam Product,Groceries,1498.72,7,"Balasubramanian, Gara and Memon",Nadiad,5.69,4.88,132,Mumbai Warehouse,860,2026-07-05,,,,,,,,,,,,,,,Average,No Cost,0,1.427027027027027,January,2025,1,Monday,0,On Time,0,1,High,418142.88
141,14,26,2025-03-15,2025-03-21,2025-03-20,153,In Transit,Ducimus Product,Medical,488.37,16,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,26,Mumbai Warehouse,280,2026-07-04,,,,,,,,,,,,,,,Average,No Cost,-1,1.6612021857923498,March,2025,1,Saturday,0,On Time,0,0,Medium,74720.61
142,9,30,2026-01-16,2026-01-25,2026-01-26,388,In Transit,Voluptatem Product,Medical,3709.02,5,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,30,Chennai Warehouse,472,2026-06-30,,,,,,,,,,,,,,,Average,No Cost,1,1.3277310924369747,January,2026,1,Friday,1,Minor Delay,0,1,High,1439099.76
143,9,23,2024-12-18,2024-12-20,2024-12-20,122,Delivered,Quibusdam Product,Furniture,2588.22,10,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,23,Delhi Warehouse,912,2026-06-19,,,,,,,,,,,,,,,Average,No Cost,0,1.3277310924369747,December,2024,4,Wednesday,0,On Time,0,0,High,315762.83999999997
144,19,69,2024-08-23,2024-08-28,2024-08-27,460,Delayed,Ipsa Product,Groceries,1707.84,17,"Nagar, Hari and Chada",Munger,9.42,4.61,69,Mumbai Warehouse,267,2026-07-09,,,,,,,,,,,,,,,Average,No Cost,-1,1.51131221719457,August,2024,3,Friday,0,On Time,0,1,Medium,785606.3999999999
145,11,85,2025-07-06,2025-07-12,2025-07-12,241,In Transit,Vero Product,Medical,287.27,20,Banerjee Group,Alappuzha,8.52,4.3,85,Bangalore Warehouse,854,2026-06-21,,,,,,,,,,,,,,,Average,No Cost,0,1.3842592592592593,July,2025,3,Sunday,0,On Time,0,0,High,69232.06999999999
146,5,31,2025-08-26,2025-08-28,2025-09-01,58,Delivered,Non Product,Groceries,4067.09,17,Chander-Sibal,Kochi,6.81,4.37,31,Mumbai Warehouse,995,2026-06-28,,,,,,,,,,,,,,,Average,No Cost,4,1.7407407407407407,August,2025,3,Tuesday,1,Major Delay,0,0,High,235891.22
147,14,55,2026-01-10,2026-01-20,2026-01-23,482,Delayed,Odio Product,Furniture,4563.23,5,"Bahri, Dugar and Ratti",Kottayam,8.09,4.85,55,Bangalore Warehouse,422,2026-07-01,,,,,,,,,,,,,,,Average,No Cost,3,1.6612021857923498,January,2026,1,Saturday,1,Minor Delay,0,1,High,2199476.86
148,11,24,2025-11-27,2025-12-07,2025-12-09,86,Delivered,Dolorem Product,Medical,3211.29,13,Banerjee Group,Alappuzha,8.52,4.3,24,Bangalore Warehouse,374,2026-06-27,376.0,Traffic,Low,In sunt ex.,2026-03-14,376.0,Increase Safety Stock,Implemented,2025-10-31,376.0,Failed,8.0,2829.32,Shipment rerouted,Average,Medium,2,1.3842592592592593,November,2025,4,Thursday,1,Minor Delay,0,0,High,276170.94
149,2,121,2025-03-29,2025-03-31,2025-03-30,77,In Transit,Veniam Product,Furniture,3093.62,19,Gour Ltd,Bhilwara,8.05,3.83,121,Bangalore Warehouse,683,2026-06-20,,,,,,,,,,,,,,,Average,No Cost,-1,1.4691943127962086,March,2025,1,Saturday,0,On Time,0,0,High,238208.74
150,10,118,2025-03-19,2025-03-27,2025-03-28,32,Cancelled,Harum Product,Automotive,2602.93,16,"Mitter, Srinivasan and Dixit",Shimoga,1.81,3.9,118,Bangalore Warehouse,482,2026-06-18,,,,,,,,,,,,,,,Fast,No Cost,1,1.8480392156862746,March,2025,1,Wednesday,1,Minor Delay,0,0,High,83293.76
151,9,105,2026-05-06,2026-05-10,2026-05-10,425,In Transit,Tenetur Product,Clothing,1337.9,1,"Loyal, Varma and Tripathi",Firozabad,9.75,4.64,105,Hyderabad Warehouse,84,2026-07-03,,,,,,,,,,,,,,,Average,No Cost,0,1.3277310924369747,May,2026,2,Wednesday,0,On Time,0,1,Low,568607.5
152,5,118,2026-03-30,2026-04-03,2026-04-08,105,Delivered,Harum Product,Automotive,2602.93,16,Chander-Sibal,Kochi,6.81,4.37,118,Bangalore Warehouse,482,2026-06-18,,,,,,,,,,,,,,,Average,No Cost,5,1.7407407407407407,March,2026,1,Monday,1,Major Delay,0,0,High,273307.64999999997
